Term,Session,Bidding Window,Course Code,Description,Section,Vacancy,Opening Vacancy,Before Process Vacancy,D.I.C.E,After Process Vacancy,Enrolled Students,Max Bid,Median Bid,Min Bid,Instructor,School/Department
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG103,Marketing Research,G1,45,45,2,0,2,43,0.00,0.00,0.00,CATHY CHEN YI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG103,Marketing Research,G2,45,45,1,1,2,43,0.00,0.00,0.00,CATHY CHEN YI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG103,Marketing Research,G3,45,45,1,0,1,44,0.00,0.00,0.00,CATHY CHEN YI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG103,Marketing Research,G5,45,45,0,0,0,45,0.00,0.00,0.00,RAYMOND TEO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG103,Marketing Research,SG1,3,3,2,0,2,1,0.00,0.00,0.00,RAYMOND TEO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG200,Service Experience Design and Management,G1,45,45,0,0,0,45,0.00,0.00,0.00,"LEE TECK HUAT, MARCUS, LIM SEOW LING",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG204,Services Marketing,G1,45,45,10,0,10,35,0.00,0.00,0.00,BALA SHANKAR,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG204,Services Marketing,G2,44,44,13,0,13,31,0.00,0.00,0.00,BALA SHANKAR,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG217,Strategic Brand Management,G1,45,45,0,0,0,45,0.00,0.00,0.00,WILLEM SMIT,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG217,Strategic Brand Management,G2,44,44,9,0,9,35,0.00,0.00,0.00,WILLEM SMIT,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG219,Retail Management,G1,45,45,0,1,1,44,0.00,0.00,0.00,GEOFFREY DA SILVA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG219,Retail Management,G2,45,45,0,0,0,45,0.00,0.00,0.00,GEOFFREY DA SILVA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG224,World Travel & Tourism,G1,45,45,1,0,0,45,19.00,19.00,19.00,AARON HUNG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG225,Customer Relationship Management,G1,45,45,4,0,2,43,20.00,19.00,17.99,RAYMOND TEO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG225,Customer Relationship Management,G2,45,45,1,0,1,44,0.00,0.00,0.00,RAYMOND TEO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG227,Integrated Marketing Communications: A Brand Perspective,G1,45,45,3,0,3,42,0.00,0.00,0.00,KIRSTI LINDBERG-REPO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG227,Integrated Marketing Communications: A Brand Perspective,G2,45,45,1,0,1,44,0.00,0.00,0.00,KIRSTI LINDBERG-REPO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MKTG313,Pricing,G1,45,45,2,0,2,43,0.00,0.00,0.00,TAN BOON ANN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,MUSC001,Music: East and West,G1,45,45,5,0,4,41,22.98,22.98,22.98,ELEANOR TAN,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G1,45,45,1,0,1,44,0.00,0.00,0.00,RANI TAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G10,45,45,0,0,0,45,0.00,0.00,0.00,TANG DICK SHUN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G11,45,45,0,0,0,45,0.00,0.00,0.00,TANG DICK SHUN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G12,45,45,0,0,0,45,0.00,0.00,0.00,TANG DICK SHUN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G13,45,45,0,0,0,45,0.00,0.00,0.00,BURAK OC,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G14,45,45,0,0,0,45,0.00,0.00,0.00,BURAK OC,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G15,45,45,0,0,0,45,0.00,0.00,0.00,PAUL LIM HENG LEONG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G16,45,45,0,0,0,45,0.00,0.00,0.00,PAUL LIM HENG LEONG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G17,45,45,0,0,0,45,0.00,0.00,0.00,MOHAMMAD RIDZUWAN BIN YA'AKOP,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G18,45,45,0,0,0,45,0.00,0.00,0.00,KAN SIEW NING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G19,45,45,0,0,0,45,0.00,0.00,0.00,KAN SIEW NING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G2,45,45,0,0,0,45,0.00,0.00,0.00,RANI TAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G20,45,45,1,0,0,45,30.00,30.00,30.00,MOHAMMAD RIDZUWAN BIN YA'AKOP,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G21,45,45,0,0,0,45,0.00,0.00,0.00,THOMAS MENKHOFF,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G22,45,45,2,0,0,45,30.56,20.28,10.00,THOMAS MENKHOFF,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G3,45,45,0,0,0,45,0.00,0.00,0.00,RANI TAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G4,45,45,0,0,0,45,0.00,0.00,0.00,RANI TAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G5,45,45,0,0,0,45,0.00,0.00,0.00,RANI TAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G6,45,45,0,0,0,45,0.00,0.00,0.00,POORNIMA LUTHRA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G7,45,45,0,0,0,45,0.00,0.00,0.00,POORNIMA LUTHRA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G8,45,45,0,0,0,45,0.00,0.00,0.00,HANOI LOK,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR001,Leadership and Team Building,G9,45,45,1,0,0,45,10.02,10.02,10.02,HANOI LOK,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G1,45,45,0,0,0,45,0.00,0.00,0.00,GARY GREGURAS,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G10,45,45,0,0,0,45,0.00,0.00,0.00,MA KHENG MIN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G11,45,45,15,0,15,30,0.00,0.00,0.00,POORNIMA LUTHRA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G12,45,45,5,0,5,40,0.00,0.00,0.00,POORNIMA LUTHRA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G13,45,45,2,0,2,43,0.00,0.00,0.00,BASHSHUR MICHAEL RAMSAY,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G14,45,45,1,0,0,45,27.43,27.43,27.43,BASHSHUR MICHAEL RAMSAY,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G15,45,45,2,1,3,42,0.00,0.00,0.00,BASHSHUR MICHAEL RAMSAY,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G16,45,45,0,0,0,45,0.00,0.00,0.00,BASHSHUR MICHAEL RAMSAY,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G17,45,45,0,0,0,45,0.00,0.00,0.00,MICHAEL DANIELS,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G18,45,45,2,0,2,43,0.00,0.00,0.00,MICHAEL DANIELS,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G19,45,45,10,0,9,36,13.64,13.64,13.64,ELIZABETH LAYNE PADDOCK,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G2,45,45,1,0,1,44,0.00,0.00,0.00,GARY GREGURAS,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G3,45,45,4,0,4,41,0.00,0.00,0.00,JOCHEN REB,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G4,45,45,5,0,5,40,0.00,0.00,0.00,JOCHEN REB,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G5,45,45,7,0,7,38,0.00,0.00,0.00,JOCHEN REB,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G6,45,45,0,0,0,45,0.00,0.00,0.00,ELIZABETH LAYNE PADDOCK,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G7,45,45,1,0,1,44,0.00,0.00,0.00,ELIZABETH LAYNE PADDOCK,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G8,45,45,4,0,3,42,35.00,35.00,35.00,ELIZABETH LAYNE PADDOCK,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,G9,45,45,3,0,3,42,0.00,0.00,0.00,MA KHENG MIN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR101,Management of People at Work,SG1,3,3,1,0,1,2,0.00,0.00,0.00,GARY GREGURAS,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR201,Human Capital Management,G1,45,45,2,0,1,44,10.01,10.01,10.01,DEVASHEESH PRAKASH BHAVE,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR201,Human Capital Management,G2,45,45,0,0,0,45,0.00,0.00,0.00,DEVASHEESH PRAKASH BHAVE,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR203,Personnel Selection,G1,45,45,24,0,24,21,0.00,0.00,0.00,GARY GREGURAS,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR204,Training & Development,G1,45,45,30,0,30,15,0.00,0.00,0.00,CHOW WAI FONG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR222,Business Negotiation and Conflict Management,G1,45,45,2,1,2,43,81.25,81.25,81.25,MICHAEL BENOLIEL,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR222,Business Negotiation and Conflict Management,G2,45,45,4,0,0,45,30.00,15.50,15.00,MICHAEL BENOLIEL,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR222,Business Negotiation and Conflict Management,G3,45,45,1,0,0,45,25.89,25.89,25.89,MICHAEL BENOLIEL,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR225,Technology Solutions for Human Resource Development and Management,G1,45,45,23,0,23,22,0.00,0.00,0.00,KAN SIEW NING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR226,"Strategic HR Transformation, Analytics and HR Metrics",G1,45,45,20,0,20,25,0.00,0.00,0.00,KAN SIEW NING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR227,Managing Work-life Balance – Myth or Reality?,G1,45,45,10,0,9,36,10.01,10.01,10.01,RUTH CHIANG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR227,Managing Work-life Balance – Myth or Reality?,G3,45,45,17,0,16,29,14.88,14.88,14.88,TANVI GAUTAM,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR228,The Psychology of Managerial Decision Making,G1,45,45,16,0,16,29,0.00,0.00,0.00,JOCHEN REB,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OBHR229,Talent Management,G1,45,45,26,0,24,21,11.00,10.50,10.00,SEBASTIAN TAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G1,45,45,0,0,0,45,0.00,0.00,0.00,JOYCE LOW MEI WAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G10,45,45,2,0,2,43,0.00,0.00,0.00,LIEW SING LOON,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G11,45,45,1,0,1,44,0.00,0.00,0.00,LIEW SING LOON,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G12,45,45,2,0,1,44,15.80,15.80,15.80,RADHAKRISHNAN ROYAL NAIDU,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G13,45,45,3,0,3,42,0.00,0.00,0.00,RADHAKRISHNAN ROYAL NAIDU,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G2,45,45,0,0,0,45,0.00,0.00,0.00,JOYCE LOW MEI WAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G3,45,45,0,0,0,45,0.00,0.00,0.00,JOYCE LOW MEI WAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G4,45,45,1,1,2,43,0.00,0.00,0.00,"ZHENG ZHICHAO, DANIEL",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G5,45,45,1,0,1,44,0.00,0.00,0.00,"ZHENG ZHICHAO, DANIEL",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G6,45,45,0,0,0,45,0.00,0.00,0.00,"ZHENG ZHICHAO, DANIEL",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G7,45,45,1,0,1,44,0.00,0.00,0.00,SHARAFALI MOOSA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G8,45,45,2,0,2,43,0.00,0.00,0.00,SHARAFALI MOOSA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,G9,45,45,0,0,0,45,0.00,0.00,0.00,SHARAFALI MOOSA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,SG1,3,3,2,0,2,1,0.00,0.00,0.00,JOYCE LOW MEI WAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,SG2,3,0,0,0,0,2,0.00,0.00,0.00,SHARAFALI MOOSA,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM101,Management Science,SG91,3,3,2,0,2,1,0.00,0.00,0.00,"PASCALE CRAMA, PASCALE CRAMA",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G1,45,45,6,0,6,39,0.00,0.00,0.00,BUKET AVCI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G10,45,45,3,0,3,42,0.00,0.00,0.00,KOH NIAK WU,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G11,45,45,7,0,5,40,14.05,12.03,10.00,LOW CHEE SENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G2,45,45,2,0,1,44,10.08,10.08,10.08,BUKET AVCI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G3,45,45,1,0,0,45,25.67,25.67,25.67,BUKET AVCI,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G4,45,45,0,0,0,45,0.00,0.00,0.00,WEE KWAN ENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G5,45,45,0,0,0,45,0.00,0.00,0.00,WEE KWAN ENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G6,45,45,0,0,0,45,0.00,0.00,0.00,WEE KWAN ENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G7,45,45,0,0,0,45,0.00,0.00,0.00,WEE KWAN ENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G8,45,45,2,0,2,43,0.00,0.00,0.00,KOH NIAK WU,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM201,Business Processes,G9,45,45,11,0,11,34,0.00,0.00,0.00,KOH NIAK WU,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM311,Service Processes,G1,45,45,3,0,2,43,10.00,10.00,10.00,"WILLIAM CHIA, MARCUS ANG TECK MENG",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM311,Service Processes,G2,45,45,29,0,27,18,24.19,22.10,20.00,"WILLIAM CHIA, MARCUS ANG TECK MENG",LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM313,Project Management,G1,45,45,1,0,1,44,0.00,0.00,0.00,SUBRATA PAL,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM313,Project Management,G2,45,45,4,0,3,42,55.00,55.00,55.00,SUBRATA PAL,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM313,Project Management,G3,45,45,19,0,19,26,0.00,0.00,0.00,SUBRATA PAL,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM314,Logistics and Transportation Management,G1,45,45,2,0,2,43,0.00,0.00,0.00,JOYCE LOW MEI WAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM319,Operations Strategy: Principles and Practice,G1,45,45,6,0,6,39,0.00,0.00,0.00,SUBRATA PAL,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM321,Supply Chain Management,G1,45,45,2,0,2,43,0.00,0.00,0.00,LOW CHEE SENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM321,Supply Chain Management,G2,45,45,2,0,2,43,0.00,0.00,0.00,LOW CHEE SENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM321,Supply Chain Management,G3,45,45,4,0,4,41,0.00,0.00,0.00,LOW CHEE SENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM321,Supply Chain Management,SG1,3,3,2,0,2,1,0.00,0.00,0.00,LOW CHEE SENG,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,OPIM340,Retail Operations,G1,45,45,1,0,1,44,0.00,0.00,0.00,BHARANI KRISHNAN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PHIL207,Introduction to Classical Chinese Philosophy,G1,45,45,2,0,2,43,0.00,0.00,0.00,STEVEN BURIK,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC003,Introduction to Political and Policy Studies,G1,45,45,8,0,6,39,30.00,22.51,15.01,EDUARD JORDAAN,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC003,Introduction to Political and Policy Studies,G2,45,45,5,0,3,42,11.00,10.50,10.00,EDUARD JORDAAN,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC003,Introduction to Political and Policy Studies,G3,45,45,6,0,4,41,40.00,30.50,21.00,JACOB RICKS,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC003,Introduction to Political and Policy Studies,G4,45,45,3,0,2,43,10.00,10.00,10.00,EDUARD JORDAAN,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC103,World Politics,G1,46,46,0,0,0,46,0.00,0.00,0.00,CLARA PORTELA,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC208,Security Studies,G1,45,45,15,0,15,30,0.00,0.00,0.00,CLARA PORTELA,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC211,European Union Politics,G1,45,45,6,0,4,41,19.81,14.91,10.00,CLARA PORTELA,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC309,Conflict and Justice in International Relations,G1,45,45,0,0,0,46,0.00,0.00,0.00,EDUARD JORDAAN,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC316,The Politics of Water in Asia,G1,45,45,4,1,5,40,0.00,0.00,0.00,JACOB RICKS,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,POSC401,Senior Thesis in Political Issue,G1,1,1,0,0,0,1,0.00,0.00,0.00,BAE YOOIL,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PPPM101,Public Sector Management,G1,45,45,4,0,4,41,0.00,0.00,0.00,BAE YOOIL,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC001,Introduction to Psychology,G1,45,45,2,0,1,44,12.07,12.07,12.07,IVY LAU,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC001,Introduction to Psychology,G2,45,45,2,0,2,43,0.00,0.00,0.00,IVY LAU,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC001,Introduction to Psychology,G3,45,45,1,0,0,45,89.99,89.99,89.99,IVY LAU,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC001,Introduction to Psychology,G4,45,45,3,0,3,42,0.00,0.00,0.00,IVY LAU,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC102,Abnormal Psychology,G1,45,45,0,0,0,45,0.00,0.00,0.00,CHRISTIE SCOLLON,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC105,Industrial and Organisational Psychology,G1,45,45,20,0,20,25,0.00,0.00,0.00,SERENA WEE,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC107,Psychology of Individual Differences,G1,45,45,24,0,24,21,0.00,0.00,0.00,CHENG CHI-YING,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC107,Psychology of Individual Differences,G2,45,45,8,0,7,38,10.00,10.00,10.00,CHENG CHI-YING,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC108,Social Psychology,G1,45,45,0,0,0,45,0.00,0.00,0.00,"EVELYN AU, EVELYN AU",SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC108,Social Psychology,G2,45,45,0,0,0,45,0.00,0.00,0.00,"EVELYN AU, EVELYN AU",SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC108,Social Psychology,G3,45,45,1,0,0,45,38.06,38.06,38.06,"EVELYN AU, EVELYN AU",SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC110,Psychology Research Methods I,G1,45,45,0,0,0,45,0.00,0.00,0.00,JENNIFER TONG YUK YUE,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC110,Psychology Research Methods I,G2,45,45,0,0,0,45,0.00,0.00,0.00,JENNIFER TONG YUK YUE,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC110,Psychology Research Methods I,G3,45,45,0,0,0,45,0.00,0.00,0.00,JENNIFER TONG YUK YUE,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC201,Psychometrics and Psychological Testing,G1,45,45,3,0,3,42,0.00,0.00,0.00,WILLIAM TOV,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC202,Cultural Psychology,G1,45,45,21,0,21,24,0.00,0.00,0.00,CHENG CHI-YING,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC401,Senior Thesis in Psychology,G1,1,1,0,0,0,1,0.00,0.00,0.00,SERENA WEE,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC401,Senior Thesis in Psychology,G2,1,1,0,0,0,1,0.00,0.00,0.00,WILLIAM TOV,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC401,Senior Thesis in Psychology,G3,1,1,0,0,0,1,0.00,0.00,0.00,YANG HWAJIN,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC401,Senior Thesis in Psychology,G4,1,1,0,0,0,1,0.00,0.00,0.00,GRACE PARK,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,PSYC401,Senior Thesis in Psychology,G5,1,1,0,0,0,1,0.00,0.00,0.00,ANGELA LEUNG,SOSS
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,QF201,Linear Algebra and Regression,G1,45,45,7,0,7,38,0.00,0.00,0.00,SHIRLEY HUANG JUNYING,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,QF202,Differential Equations,G1,45,45,29,0,27,18,10.00,10.00,10.00,ZHAO YIBAO,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,QF203,Real Analysis,G1,45,45,30,1,30,15,10.00,10.00,10.00,TEE CHYNG WEN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,QF204,Probability and Finance Theory,G1,45,45,16,0,16,29,0.00,0.00,0.00,TEE CHYNG WEN,LKCSOB
2013-14 Term 1,Regular Academic Session,Round 2A Window 1,QF205,Computing Technology For Finance,G1,45,45,7,0,5,40,100.00,61.00,21.99,ZHAO YIBAO,LKCSOB
